purchase_id,customer_id,purchase_date,product_category,payment_method,purchase_amount,items_quantity,discount_applied,discount_amount
1239,155,2024-10-30,Clothing,Credit Card,271.78,3,True,46.26
1240,793,2024-09-03,Beauty,Credit Card,96.62,4,False,0.0
1241,858,2024-07-30,Books,Gift Card,353.54,6,False,0.0
1242,384,2024-08-08,Home & Garden,Debit Card,151.86,9,False,0.0
1243,292,2024-11-19,Home & Garden,PayPal,292.83,10,False,0.0
1244,837,2024-12-06,Clothing,PayPal,16.76,1,False,0.0
1245,682,2024-06-17,Home & Garden,Gift Card,228.67,6,True,30.76
1246,547,2024-11-04,Electronics,Gift Card,78.09,4,False,0.0
1247,483,2024-09-22,Books,PayPal,104.27,8,False,0.0
1248,811,2024-09-06,Clothing,Debit Card,265.32,1,True,10.02
1249,869,2024-06-26,Sports,PayPal,141.96,3,True,32.53
1250,985,2024-08-25,Electronics,PayPal,440.75,1,True,25.3
1251,226,2024-09-19,Books,PayPal,479.27,5,True,37.58
1252,708,2024-10-05,Sports,Credit Card,379.87,4,False,0.0
1253,133,2024-10-02,Sports,Debit Card,450.66,9,True,25.16
1254,348,2024-07-28,Beauty,Gift Card,406.26,8,True,5.23
1255,582,2024-09-12,Books,PayPal,441.72,1,False,0.0
1256,754,2024-10-15,Home & Garden,Credit Card,411.0,3,False,0.0
1257,472,2024-11-23,Sports,PayPal,475.8,3,False,0.0
1258,405,2024-08-07,Beauty,Credit Card,140.29,6,True,4.07
1259,632,2024-09-22,Clothing,Credit Card,148.84,9,False,0.0
1260,813,2024-08-08,Home & Garden,Credit Card,231.84,8,False,0.0
1261,43,2024-11-08,Beauty,PayPal,460.66,10,False,0.0
1262,712,2024-07-24,Clothing,Gift Card,298.44,6,False,0.0
1263,53,2024-08-19,Clothing,Debit Card,432.11,8,True,38.02
1264,730,2024-06-24,Beauty,Gift Card,446.31,1,False,0.0
1265,343,2024-08-27,Electronics,Debit Card,483.48,4,True,41.01
1266,87,2024-10-04,Books,Gift Card,74.31,9,True,26.63
1267,654,2024-06-23,Beauty,Gift Card,337.63,4,True,46.94
1268,438,2024-09-22,Electronics,Gift Card,352.64,6,True,16.38
1269,4,2024-12-08,Clothing,Credit Card,85.37,10,True,16.0
1270,234,2024-11-25,Electronics,PayPal,328.69,7,True,17.69
1271,950,2024-07-30,Sports,PayPal,212.07,7,True,48.43
1272,321,2024-11-22,Sports,PayPal,396.78,5,False,0.0
1273,121,2024-12-06,Electronics,PayPal,421.97,7,False,0.0
1274,315,2024-07-13,Clothing,Credit Card,314.79,4,True,49.24
1275,327,2024-11-05,Sports,Credit Card,316.85,5,False,0.0
1276,614,2024-11-16,Books,PayPal,450.16,8,False,0.0
1277,57,2024-08-19,Books,Debit Card,10.12,6,True,23.61
1278,71,2024-11-06,Electronics,Gift Card,169.27,4,True,12.54
1279,678,2024-09-02,Books,Credit Card,69.37,4,True,23.29
1280,694,2024-10-14,Clothing,Credit Card,185.01,7,True,32.93
1281,381,2024-11-06,Clothing,Debit Card,56.5,1,True,10.35
1282,457,2024-12-05,Sports,Credit Card,421.37,6,False,0.0
1283,350,2024-11-28,Home & Garden,PayPal,294.17,4,True,1.48
1284,674,2024-11-26,Clothing,PayPal,499.45,4,True,5.43
1285,138,2024-08-20,Home & Garden,PayPal,271.87,10,False,0.0
1286,753,2024-08-26,Clothing,Credit Card,286.77,10,False,0.0
1287,904,2024-09-23,Sports,Gift Card,149.05,4,False,0.0
1288,95,2024-08-15,Books,PayPal,16.79,4,False,0.0
1289,935,2024-08-12,Sports,Debit Card,213.62,1,False,0.0
1290,200,2024-07-01,Sports,Credit Card,17.33,7,True,22.23
1291,448,2024-11-01,Sports,Credit Card,228.59,3,False,0.0
1292,795,2024-10-06,Sports,Gift Card,260.59,8,True,18.1
1293,818,2024-08-08,Home & Garden,PayPal,199.36,6,True,13.59
1294,177,2024-09-09,Books,PayPal,396.19,8,True,38.34
1295,26,2024-10-02,Beauty,Credit Card,167.4,6,False,0.0
1296,499,2024-09-17,Sports,PayPal,417.05,3,True,33.34
1297,652,2024-11-15,Electronics,Debit Card,426.9,6,False,0.0
1298,240,2024-06-28,Electronics,Credit Card,414.13,4,False,0.0
1299,212,2024-08-28,Electronics,Debit Card,97.89,3,False,0.0
1300,148,2024-07-11,Electronics,Debit Card,492.18,7,True,18.37
1301,790,2024-07-07,Sports,Gift Card,13.16,10,True,45.86
1302,211,2024-09-28,Electronics,Debit Card,192.3,1,False,0.0
1303,430,2024-09-26,Beauty,PayPal,16.32,6,False,0.0
1304,151,2024-11-22,Books,PayPal,324.85,5,False,0.0
1305,460,2024-10-27,Electronics,Gift Card,453.02,9,True,22.32
1306,26,2024-11-01,Sports,Debit Card,233.86,5,True,5.55
1307,906,2024-08-04,Books,Gift Card,400.7,6,False,0.0
1308,564,2024-09-07,Clothing,Debit Card,380.19,8,False,0.0
1309,164,2024-07-05,Electronics,Debit Card,41.54,4,True,5.06
1310,243,2024-06-25,Clothing,Gift Card,169.36,4,False,0.0
1311,891,2024-11-18,Electronics,Gift Card,274.86,8,False,0.0
1312,878,2024-06-18,Sports,Credit Card,478.87,5,True,24.44
1313,941,2024-11-06,Home & Garden,Debit Card,36.88,9,False,0.0
1314,273,2024-07-10,Electronics,Credit Card,79.64,3,True,49.34
1315,406,2024-11-21,Home & Garden,Gift Card,188.84,10,True,3.77
1316,960,2024-07-29,Sports,Gift Card,120.48,7,True,38.96
1317,620,2024-10-16,Home & Garden,Debit Card,157.34,9,True,34.26
1318,819,2024-10-07,Clothing,Gift Card,205.13,2,True,8.14
1319,701,2024-12-07,Electronics,PayPal,352.74,9,True,36.61
1320,12,2024-07-30,Books,PayPal,250.11,9,False,0.0
1321,623,2024-10-16,Electronics,Gift Card,392.28,5,True,37.4
1322,919,2024-06-15,Beauty,PayPal,118.7,5,False,0.0
1323,308,2024-11-22,Home & Garden,Credit Card,461.91,4,True,8.81
1324,266,2024-08-12,Home & Garden,PayPal,182.66,1,True,47.46
1325,264,2024-09-06,Home & Garden,PayPal,342.08,9,False,0.0
1326,245,2024-06-15,Home & Garden,Debit Card,378.82,9,False,0.0
1327,903,2024-06-27,Beauty,Credit Card,88.53,5,True,20.64
1328,597,2024-07-10,Beauty,Debit Card,323.66,8,False,0.0
1329,938,2024-06-27,Electronics,Gift Card,446.04,9,False,0.0
1330,328,2024-07-02,Home & Garden,Gift Card,491.11,6,False,0.0
1331,8,2024-09-24,Electronics,Gift Card,163.96,4,False,0.0
1332,207,2024-12-04,Sports,PayPal,421.84,7,True,15.18
1333,354,2024-07-18,Books,PayPal,414.3,4,True,29.23
1334,760,2024-11-23,Books,PayPal,150.23,10,False,0.0
1335,390,2024-11-03,Home & Garden,PayPal,422.08,7,False,0.0
1336,266,2024-10-31,Electronics,PayPal,194.79,1,True,14.55
1337,214,2024-11-12,Clothing,Gift Card,432.25,10,False,0.0
1338,75,2024-08-03,Beauty,PayPal,397.97,4,False,0.0
1339,693,2024-08-03,Sports,Gift Card,39.81,8,True,47.14
1340,246,2024-09-21,Beauty,Debit Card,218.48,1,False,0.0
1341,358,2024-07-31,Electronics,PayPal,284.45,6,False,0.0
1342,560,2024-09-28,Clothing,Credit Card,346.41,10,False,0.0
1343,204,2024-06-27,Books,Gift Card,325.14,5,False,0.0
1344,935,2024-11-19,Home & Garden,Debit Card,59.26,5,True,29.56
1345,229,2024-08-26,Books,PayPal,73.44,7,False,0.0
1346,660,2024-09-04,Electronics,PayPal,321.2,4,False,0.0
1347,266,2024-07-04,Home & Garden,Credit Card,84.29,10,False,0.0
1348,360,2024-11-24,Sports,Credit Card,329.7,1,True,43.79
1349,551,2024-07-11,Clothing,Debit Card,443.85,6,True,19.3
1350,895,2024-09-28,Books,Debit Card,250.97,9,True,26.79
1351,404,2024-06-17,Clothing,Debit Card,432.1,5,False,0.0
1352,305,2024-10-18,Electronics,Debit Card,45.17,9,False,0.0
1353,525,2024-09-03,Books,Debit Card,350.18,7,False,0.0
1354,534,2024-09-20,Clothing,Gift Card,236.25,9,True,14.66
1355,823,2024-11-28,Electronics,PayPal,491.73,4,False,0.0
1356,674,2024-06-21,Home & Garden,Debit Card,404.56,4,False,0.0
1357,842,2024-09-07,Electronics,PayPal,169.01,1,True,20.03
1358,137,2024-08-11,Electronics,Credit Card,236.38,1,False,0.0
1359,994,2024-08-07,Clothing,Debit Card,179.76,3,False,0.0
1360,308,2024-07-08,Home & Garden,Gift Card,65.87,1,True,29.03
1361,333,2024-06-29,Sports,Debit Card,54.29,3,False,0.0
1362,283,2024-08-24,Beauty,PayPal,210.64,5,True,28.04
1363,767,2024-06-21,Books,Debit Card,427.3,4,False,0.0
1364,590,2024-09-28,Clothing,Debit Card,150.17,5,False,0.0
1365,648,2024-10-01,Electronics,Credit Card,274.69,4,True,39.95
1366,928,2024-08-18,Sports,Debit Card,233.27,8,False,0.0
1367,961,2024-10-04,Books,Gift Card,255.15,1,True,20.11
1368,925,2024-10-04,Beauty,Credit Card,146.59,9,False,0.0
1369,129,2024-09-10,Books,Gift Card,147.97,4,False,0.0
1370,79,2024-09-21,Home & Garden,Debit Card,475.59,10,True,35.81
1371,370,2024-07-12,Electronics,Gift Card,23.34,7,True,47.08
1372,23,2024-10-06,Books,Gift Card,492.98,9,True,21.89
1373,732,2024-09-03,Books,Gift Card,30.54,9,False,0.0
1374,465,2024-10-29,Clothing,Credit Card,368.2,1,True,31.57
1375,461,2024-06-22,Clothing,PayPal,433.97,7,False,0.0
1376,238,2024-07-20,Electronics,Credit Card,498.8,4,False,0.0
1377,354,2024-07-23,Home & Garden,Credit Card,431.03,1,False,0.0
1378,198,2024-07-06,Electronics,PayPal,257.84,5,True,33.96
1379,165,2024-07-19,Books,Debit Card,18.63,5,False,0.0
1380,771,2024-07-17,Electronics,Debit Card,162.3,9,False,0.0
1381,901,2024-11-28,Clothing,Credit Card,62.27,8,True,16.08
1382,876,2024-08-07,Sports,Gift Card,359.51,6,False,0.0
1383,26,2024-10-11,Home & Garden,Debit Card,383.09,4,True,10.25
1384,391,2024-07-03,Home & Garden,PayPal,266.6,1,True,16.96
1385,847,2024-06-25,Beauty,Credit Card,362.41,3,True,26.76
1386,928,2024-10-11,Sports,Debit Card,22.61,10,True,16.69
1387,235,2024-08-01,Clothing,PayPal,437.5,3,False,0.0
1388,219,2024-07-20,Sports,Debit Card,248.92,9,False,0.0
1389,196,2024-09-08,Clothing,Gift Card,469.4,3,False,0.0
1390,301,2024-11-11,Electronics,Gift Card,204.67,8,True,25.38
1391,233,2024-08-01,Home & Garden,Debit Card,490.5,1,False,0.0
1392,95,2024-09-01,Home & Garden,Credit Card,306.18,9,False,0.0
1393,502,2024-11-19,Electronics,Credit Card,57.2,7,False,0.0
1394,430,2024-12-01,Sports,PayPal,229.52,10,True,41.98
1395,458,2024-10-24,Electronics,Debit Card,93.48,8,True,46.47
1396,643,2024-08-11,Books,Debit Card,270.56,8,True,13.63
1397,47,2024-09-24,Sports,Debit Card,475.74,5,False,0.0
1398,45,2024-09-17,Books,Gift Card,446.74,3,False,0.0
1399,385,2024-09-12,Beauty,Gift Card,248.37,7,True,1.54
1400,679,2024-07-15,Clothing,PayPal,486.01,2,False,0.0
1401,456,2024-08-05,Books,Debit Card,68.09,4,False,0.0
1402,634,2024-10-30,Books,Credit Card,491.5,6,True,33.11
1403,836,2024-07-07,Clothing,PayPal,445.03,2,True,48.71
1404,757,2024-11-05,Beauty,Credit Card,257.41,1,False,0.0
1405,701,2024-06-20,Beauty,Credit Card,325.68,10,True,43.52
1406,54,2024-07-11,Clothing,Credit Card,87.0,10,False,0.0
1407,501,2024-06-17,Sports,Gift Card,230.05,8,False,0.0
1408,823,2024-08-05,Home & Garden,Debit Card,415.41,2,True,39.47
1409,784,2024-12-10,Home & Garden,PayPal,361.0,9,False,0.0
1410,130,2024-11-07,Electronics,Gift Card,32.19,2,False,0.0
1411,652,2024-09-26,Beauty,Credit Card,208.02,8,False,0.0
1412,786,2024-08-20,Sports,Gift Card,480.16,10,False,0.0
1413,813,2024-07-26,Books,PayPal,119.67,4,False,0.0
1414,713,2024-10-25,Beauty,PayPal,170.58,7,False,0.0
1415,185,2024-08-12,Beauty,Debit Card,121.1,3,False,0.0
1416,498,2024-10-27,Electronics,Credit Card,139.22,1,False,0.0
1417,342,2024-11-13,Electronics,Gift Card,408.15,8,False,0.0
1418,305,2024-07-27,Books,PayPal,164.78,10,True,5.45
1419,830,2024-09-27,Books,Debit Card,172.22,7,True,10.51
1420,600,2024-12-12,Books,Gift Card,287.14,5,False,0.0
1421,351,2024-06-25,Books,Gift Card,390.09,5,False,0.0
1422,472,2024-07-25,Electronics,Credit Card,386.2,6,False,0.0
1423,852,2024-12-09,Home & Garden,Gift Card,231.21,10,False,0.0
1424,952,2024-10-05,Clothing,Debit Card,248.56,7,False,0.0
1425,196,2024-08-18,Sports,Debit Card,446.54,1,True,15.52
1426,128,2024-09-10,Sports,Debit Card,96.62,1,True,27.6
1427,649,2024-08-14,Electronics,Gift Card,405.71,1,True,49.49
1428,269,2024-11-23,Books,Credit Card,147.59,2,False,0.0
1429,277,2024-09-12,Books,Credit Card,455.64,7,False,0.0
1430,189,2024-08-09,Home & Garden,Debit Card,477.99,4,True,7.86
1431,986,2024-10-13,Beauty,Gift Card,275.23,8,False,0.0
1432,253,2024-12-07,Beauty,PayPal,181.09,1,True,5.23
1433,509,2024-06-18,Home & Garden,PayPal,179.23,9,True,14.07
1434,616,2024-06-23,Electronics,PayPal,494.39,9,True,4.44
1435,186,2024-10-15,Electronics,PayPal,383.85,3,True,32.9
1436,373,2024-12-08,Clothing,Credit Card,182.62,10,False,0.0
1437,626,2024-08-31,Electronics,PayPal,316.47,4,True,49.57
1438,443,2024-12-05,Clothing,Gift Card,21.74,5,True,11.68
1439,650,2024-09-23,Sports,PayPal,109.49,10,True,4.05
1440,971,2024-12-03,Sports,Gift Card,405.02,4,False,0.0
1441,390,2024-11-24,Clothing,Debit Card,340.0,3,True,31.2
1442,784,2024-10-16,Books,PayPal,452.75,6,False,0.0
1443,352,2024-09-01,Books,PayPal,267.08,1,False,0.0
1444,59,2024-09-07,Beauty,PayPal,455.97,2,False,0.0
1445,302,2024-06-26,Beauty,Gift Card,149.74,6,True,14.9
1446,75,2024-09-25,Clothing,PayPal,288.94,5,True,26.03
1447,421,2024-09-02,Clothing,PayPal,82.0,8,True,39.89
1448,516,2024-11-19,Electronics,Gift Card,225.17,2,True,22.67
1449,625,2024-08-23,Home & Garden,Gift Card,119.6,2,True,40.93
1450,825,2024-11-23,Sports,Credit Card,494.75,4,False,0.0
1451,120,2024-07-21,Home & Garden,Debit Card,44.11,2,True,33.33
1452,876,2024-10-23,Sports,Gift Card,153.21,10,True,48.38
1453,878,2024-08-12,Electronics,Debit Card,213.58,6,True,6.45
1454,929,2024-09-19,Sports,Debit Card,488.41,3,True,16.8
1455,331,2024-10-09,Sports,Credit Card,159.08,1,False,0.0
1456,450,2024-10-29,Clothing,Debit Card,412.03,8,False,0.0
1457,648,2024-11-01,Electronics,PayPal,248.46,4,True,35.58
1458,312,2024-09-17,Books,PayPal,277.78,5,False,0.0
1459,365,2024-09-17,Sports,Debit Card,289.21,3,True,47.77
1460,244,2024-12-10,Home & Garden,Debit Card,217.13,5,True,24.78
1461,500,2024-11-01,Home & Garden,Debit Card,412.72,6,False,0.0
1462,362,2024-09-07,Sports,Gift Card,151.36,2,False,0.0
1463,248,2024-11-18,Books,Credit Card,249.24,5,True,37.98
1464,701,2024-09-10,Clothing,Credit Card,58.89,6,False,0.0
1465,353,2024-07-18,Beauty,Debit Card,221.26,1,True,16.17
1466,898,2024-11-30,Books,Credit Card,64.69,3,True,8.0
1467,891,2024-10-24,Electronics,Credit Card,346.98,3,False,0.0
1468,381,2024-11-22,Books,Debit Card,257.26,6,False,0.0
1469,920,2024-10-18,Sports,Credit Card,494.12,3,True,0.23
1470,820,2024-12-08,Sports,Gift Card,73.14,6,False,0.0
1471,523,2024-11-04,Beauty,Gift Card,450.22,8,False,0.0
1472,64,2024-10-07,Books,Debit Card,396.74,4,True,30.45
1473,681,2024-12-03,Electronics,Credit Card,82.53,8,False,0.0
1474,159,2024-11-28,Home & Garden,Debit Card,346.28,9,True,26.8
1475,350,2024-10-12,Home & Garden,Credit Card,308.75,5,True,23.15
1476,855,2024-08-26,Electronics,Gift Card,127.95,9,False,0.0
1477,336,2024-10-01,Home & Garden,Credit Card,314.05,8,False,0.0
1478,946,2024-11-09,Beauty,Debit Card,55.07,2,False,0.0
1479,372,2024-07-22,Books,PayPal,86.14,1,True,43.87
1480,513,2024-09-13,Home & Garden,PayPal,82.87,2,True,12.46
1481,169,2024-11-16,Books,Debit Card,70.14,3,True,49.44
1482,897,2024-12-09,Home & Garden,Credit Card,203.57,6,False,0.0
1483,236,2024-07-17,Electronics,Debit Card,159.87,8,False,0.0
1484,92,2024-09-21,Books,Debit Card,29.1,2,True,43.38
1485,804,2024-08-04,Clothing,Credit Card,314.81,2,True,25.87
1486,950,2024-07-13,Sports,Debit Card,184.5,2,False,0.0
1487,440,2024-08-25,Clothing,Debit Card,411.09,3,True,33.13
1488,694,2024-11-03,Clothing,PayPal,315.88,9,True,36.32
1489,837,2024-08-30,Books,Gift Card,98.45,2,False,0.0
1490,74,2024-10-13,Sports,PayPal,206.42,8,True,17.52
1491,663,2024-11-15,Electronics,Gift Card,153.14,10,True,20.23
1492,780,2024-07-02,Clothing,PayPal,476.23,1,False,0.0
1493,630,2024-06-29,Clothing,Debit Card,383.56,3,True,21.96
1494,649,2024-11-22,Books,Gift Card,292.95,3,False,0.0
1495,600,2024-07-08,Sports,Debit Card,366.42,7,True,18.44
1496,926,2024-09-08,Books,PayPal,175.75,8,False,0.0
1497,873,2024-06-23,Electronics,PayPal,481.16,10,False,0.0
1498,917,2024-11-21,Beauty,Gift Card,45.08,10,True,11.55
1499,680,2024-11-08,Home & Garden,Credit Card,340.63,8,False,0.0
1500,159,2024-09-19,Electronics,Gift Card,43.75,8,True,45.99
1501,229,2024-10-16,Beauty,Gift Card,385.27,2,False,0.0
1502,713,2024-07-25,Beauty,PayPal,19.65,7,False,0.0
1503,939,2024-11-20,Books,Gift Card,23.1,2,False,0.0
1504,371,2024-10-12,Home & Garden,PayPal,298.02,4,False,0.0
1505,293,2024-10-06,Sports,Gift Card,33.28,8,True,28.06
1506,669,2024-07-21,Electronics,PayPal,103.48,4,True,29.55
1507,694,2024-10-03,Books,PayPal,412.73,5,True,22.3
1508,386,2024-08-09,Clothing,Credit Card,350.08,2,True,8.97
1509,84,2024-09-21,Books,PayPal,415.76,7,False,0.0
1510,738,2024-10-25,Books,Debit Card,235.27,10,False,0.0
1511,76,2024-07-03,Books,PayPal,196.15,4,True,12.85
1512,749,2024-08-16,Beauty,Gift Card,132.74,2,True,35.82
1513,477,2024-08-18,Electronics,Credit Card,298.52,10,False,0.0
1514,413,2024-09-12,Electronics,Credit Card,140.87,7,True,25.93
1515,759,2024-08-27,Clothing,Gift Card,482.21,2,False,0.0
1516,806,2024-09-22,Beauty,Debit Card,387.52,8,True,18.58
1517,566,2024-09-06,Books,Debit Card,123.79,9,False,0.0
1518,409,2024-06-16,Beauty,Credit Card,431.4,7,False,0.0
1519,918,2024-09-23,Books,Credit Card,417.89,9,False,0.0
1520,376,2024-10-13,Beauty,Credit Card,26.39,5,True,46.61
1521,465,2024-07-02,Books,Credit Card,292.81,5,False,0.0
1522,945,2024-12-04,Books,Credit Card,113.6,10,False,0.0
1523,269,2024-08-29,Beauty,PayPal,23.84,9,False,0.0
1524,405,2024-09-21,Books,PayPal,420.69,8,True,18.58
1525,675,2024-09-05,Sports,PayPal,283.5,8,False,0.0
1526,129,2024-11-28,Electronics,PayPal,102.0,5,False,0.0
1527,667,2024-08-16,Books,Debit Card,194.71,9,True,20.98
1528,707,2024-11-16,Beauty,Gift Card,327.58,2,True,1.77
1529,73,2024-09-14,Sports,Gift Card,347.4,7,True,40.39
1530,671,2024-11-08,Sports,Credit Card,123.06,9,False,0.0
1531,10,2024-08-12,Books,Debit Card,452.39,10,False,0.0
1532,19,2024-07-07,Beauty,PayPal,383.45,5,True,23.3
1533,428,2024-08-09,Home & Garden,Debit Card,277.91,3,False,0.0
1534,998,2024-08-24,Home & Garden,Credit Card,436.45,6,False,0.0
1535,107,2024-06-29,Home & Garden,Credit Card,127.89,3,True,18.16
1536,334,2024-08-06,Clothing,PayPal,161.73,4,False,0.0
1537,642,2024-11-28,Books,Debit Card,203.92,7,False,0.0
1538,726,2024-07-31,Sports,Credit Card,82.84,9,False,0.0
1539,927,2024-10-27,Books,Debit Card,85.52,7,True,14.44
1540,657,2024-06-25,Sports,Credit Card,207.93,8,False,0.0
1541,370,2024-10-22,Clothing,Credit Card,35.25,2,True,48.83
1542,523,2024-11-12,Sports,Debit Card,165.94,9,True,31.71
1543,269,2024-07-01,Clothing,PayPal,41.76,2,False,0.0
1544,262,2024-07-31,Books,Gift Card,307.78,2,False,0.0
1545,7,2024-10-10,Sports,PayPal,16.39,3,True,41.07
1546,917,2024-07-18,Books,PayPal,59.9,10,False,0.0
1547,388,2024-06-27,Sports,Credit Card,93.55,9,True,35.77
1548,913,2024-08-10,Electronics,Credit Card,142.06,10,False,0.0
1549,754,2024-07-03,Clothing,PayPal,134.44,1,True,9.92
1550,475,2024-12-03,Beauty,Debit Card,382.25,1,True,34.5
1551,944,2024-08-25,Beauty,Gift Card,79.38,1,True,35.02
1552,358,2024-11-23,Books,Debit Card,357.98,5,True,16.4
1553,725,2024-12-04,Electronics,Debit Card,382.34,9,True,6.11
1554,805,2024-10-03,Home & Garden,Gift Card,104.71,1,False,0.0
1555,736,2024-08-03,Beauty,Gift Card,141.54,1,False,0.0
1556,275,2024-10-26,Beauty,PayPal,356.64,1,True,38.01
1557,661,2024-08-04,Electronics,Debit Card,78.92,8,True,44.84
1558,180,2024-06-20,Home & Garden,Gift Card,88.01,5,True,14.73
1559,764,2024-08-12,Sports,Credit Card,222.88,8,True,5.9
1560,780,2024-08-16,Sports,PayPal,490.79,9,False,0.0
1561,181,2024-08-07,Home & Garden,Credit Card,455.59,1,True,44.4
1562,896,2024-07-17,Electronics,Gift Card,175.54,7,False,0.0
1563,658,2024-09-09,Sports,PayPal,313.37,6,False,0.0
1564,69,2024-07-12,Books,PayPal,79.38,10,False,0.0
1565,260,2024-09-30,Home & Garden,Gift Card,426.77,5,False,0.0
1566,864,2024-09-16,Electronics,Gift Card,395.42,10,True,36.72
1567,712,2024-07-16,Clothing,Credit Card,73.01,1,False,0.0
1568,540,2024-09-10,Sports,Debit Card,12.93,7,False,0.0
1569,912,2024-12-05,Electronics,Gift Card,283.44,9,False,0.0
1570,659,2024-09-08,Books,PayPal,208.64,5,True,4.9
1571,605,2024-09-02,Clothing,Gift Card,59.41,5,False,0.0
1572,628,2024-07-23,Beauty,Debit Card,45.64,4,False,0.0
1573,790,2024-10-20,Beauty,Debit Card,81.34,10,True,22.5
1574,252,2024-12-12,Electronics,PayPal,424.57,4,False,0.0
1575,335,2024-12-04,Sports,Credit Card,172.35,1,False,0.0
1576,86,2024-09-04,Beauty,PayPal,319.94,7,False,0.0
1577,857,2024-06-22,Beauty,PayPal,136.42,4,False,0.0
1578,319,2024-07-02,Books,Credit Card,281.63,8,False,0.0
1579,614,2024-08-05,Home & Garden,Credit Card,38.61,1,False,0.0
1580,224,2024-08-06,Electronics,Debit Card,38.08,3,True,41.87
1581,760,2024-06-29,Clothing,Gift Card,45.73,2,True,49.7
1582,926,2024-12-09,Clothing,Credit Card,235.17,3,False,0.0
1583,534,2024-07-22,Sports,PayPal,154.21,5,False,0.0
1584,846,2024-10-01,Beauty,PayPal,350.11,8,True,25.23
1585,369,2024-07-29,Home & Garden,PayPal,43.41,1,False,0.0
1586,332,2024-09-10,Home & Garden,Gift Card,12.74,10,True,3.18
1587,170,2024-11-02,Beauty,Gift Card,363.65,6,True,35.05
1588,252,2024-09-26,Sports,Debit Card,396.22,2,True,24.03
1589,385,2024-11-12,Electronics,Debit Card,327.64,10,True,22.35
1590,419,2024-09-30,Books,PayPal,293.99,1,True,12.46
1591,18,2024-09-10,Sports,Credit Card,137.29,4,False,0.0
1592,600,2024-12-12,Electronics,Debit Card,127.61,7,False,0.0
1593,277,2024-11-24,Beauty,PayPal,11.26,10,False,0.0
1594,284,2024-10-06,Books,Debit Card,125.67,1,True,24.15
1595,763,2024-09-19,Home & Garden,Debit Card,441.53,10,False,0.0
1596,789,2024-10-18,Sports,Gift Card,472.86,3,False,0.0
1597,624,2024-11-20,Sports,Debit Card,120.51,1,False,0.0
1598,180,2024-08-10,Home & Garden,Gift Card,103.33,5,True,46.08
1599,268,2024-12-03,Electronics,PayPal,252.86,9,False,0.0
1600,908,2024-09-17,Clothing,Gift Card,350.99,6,True,24.24
1601,423,2024-07-06,Home & Garden,Debit Card,389.11,4,True,29.12
1602,976,2024-10-29,Clothing,Debit Card,24.55,5,True,38.75
1603,871,2024-08-23,Electronics,Gift Card,380.25,9,False,0.0
1604,615,2024-08-30,Home & Garden,Debit Card,474.82,4,True,42.08
1605,338,2024-08-18,Beauty,Gift Card,110.57,1,True,4.94
1606,239,2024-08-12,Sports,PayPal,130.77,2,False,0.0
1607,224,2024-06-27,Beauty,Credit Card,420.65,10,False,0.0
1608,227,2024-08-13,Home & Garden,Credit Card,310.36,7,True,25.47
1609,11,2024-06-25,Sports,Debit Card,97.38,3,False,0.0
1610,622,2024-11-28,Clothing,Credit Card,381.84,8,False,0.0
1611,246,2024-06-15,Clothing,PayPal,230.27,8,False,0.0
1612,219,2024-11-09,Electronics,Credit Card,59.35,1,False,0.0
1613,747,2024-11-10,Books,PayPal,316.66,7,True,15.77
1614,100,2024-08-10,Electronics,Credit Card,387.44,2,True,48.06
1615,100,2024-10-13,Sports,Gift Card,460.34,10,True,34.99
1616,465,2024-10-18,Books,PayPal,167.91,9,False,0.0
1617,271,2024-07-04,Books,Debit Card,394.11,6,False,0.0
1618,521,2024-11-02,Electronics,Credit Card,67.04,4,True,34.42
1619,894,2024-06-24,Electronics,Debit Card,379.09,7,True,9.11
1620,724,2024-11-11,Home & Garden,Debit Card,148.79,6,True,9.17
1621,167,2024-09-14,Home & Garden,Credit Card,175.99,7,False,0.0
1622,587,2024-09-29,Home & Garden,PayPal,116.93,4,False,0.0
1623,64,2024-09-05,Books,Credit Card,295.6,6,True,18.17
1624,783,2024-11-02,Home & Garden,Credit Card,85.98,8,False,0.0
1625,376,2024-07-11,Clothing,Credit Card,408.39,3,False,0.0
1626,184,2024-07-16,Home & Garden,Debit Card,99.41,10,False,0.0
1627,948,2024-12-01,Sports,Credit Card,197.89,1,True,32.98
1628,498,2024-10-04,Beauty,Credit Card,223.51,4,True,39.18
1629,952,2024-08-15,Electronics,Gift Card,90.15,6,False,0.0
1630,483,2024-12-08,Clothing,Debit Card,22.43,2,True,37.1
1631,55,2024-10-23,Sports,Debit Card,226.6,10,True,17.36
1632,490,2024-11-15,Sports,PayPal,139.84,10,True,14.01
1633,411,2024-09-20,Electronics,Debit Card,246.23,7,False,0.0
1634,20,2024-11-14,Electronics,PayPal,421.11,9,True,44.91
1635,152,2024-10-06,Sports,Gift Card,451.51,8,False,0.0
1636,582,2024-11-08,Sports,PayPal,45.59,3,False,0.0
1637,965,2024-12-11,Home & Garden,Gift Card,176.84,2,False,0.0
1638,108,2024-09-27,Clothing,Credit Card,449.9,5,False,0.0
1639,704,2024-09-25,Clothing,Debit Card,20.82,3,True,40.83
1640,912,2024-11-20,Electronics,Debit Card,481.63,6,False,0.0
1641,84,2024-10-29,Beauty,Debit Card,167.35,1,False,0.0
1642,179,2024-09-09,Clothing,Gift Card,364.46,8,True,35.9
