event_id,customer_id,event_type,event_date,value
3765,842,email_click,2024-10-15,13.3
3766,646,purchase,2024-10-07,0.0
3767,338,email_open,2024-10-04,75.44
3768,575,add_to_cart,2024-11-17,0.0
3769,273,add_to_cart,2024-10-26,0.0
3770,231,purchase,2024-10-14,34.39
3771,962,page_view,2024-11-24,61.26
3772,727,add_to_cart,2024-12-05,145.8
3773,452,email_click,2024-09-20,197.72
3774,498,purchase,2024-11-25,9.56
3775,75,email_click,2024-09-16,47.67
3776,689,add_to_cart,2024-11-23,0.0
3777,876,email_click,2024-09-21,0.0
3778,93,email_open,2024-11-14,0.0
3779,654,email_open,2024-11-20,0.0
3780,418,add_to_cart,2024-11-04,132.68
3781,517,email_click,2024-12-11,109.24
3782,57,email_click,2024-11-16,0.0
3783,221,add_to_cart,2024-09-16,161.36
3784,197,purchase,2024-10-29,0.0
3785,497,page_view,2024-11-29,138.68
3786,231,email_click,2024-09-25,0.0
3787,202,add_to_cart,2024-10-11,61.2
3788,441,purchase,2024-12-07,67.12
3789,436,email_open,2024-10-01,193.01
3790,198,add_to_cart,2024-11-28,0.0
3791,669,page_view,2024-11-11,0.0
3792,849,purchase,2024-11-09,0.0
3793,805,email_click,2024-11-08,0.0
3794,195,add_to_cart,2024-10-07,0.0
3795,224,add_to_cart,2024-11-13,0.0
3796,33,email_open,2024-09-30,0.0
3797,964,purchase,2024-10-05,0.0
3798,301,email_click,2024-10-08,0.0
3799,839,email_click,2024-09-16,0.0
3800,222,email_click,2024-12-10,133.53
3801,768,purchase,2024-12-10,18.89
3802,246,email_click,2024-10-23,199.29
3803,566,add_to_cart,2024-09-18,0.0
3804,910,page_view,2024-10-15,149.42
3805,972,email_click,2024-09-30,29.09
3806,507,page_view,2024-12-08,0.0
3807,708,email_open,2024-10-01,0.0
3808,619,add_to_cart,2024-10-30,171.16
3809,618,add_to_cart,2024-11-30,0.0
3810,954,email_click,2024-11-14,67.68
3811,541,email_open,2024-09-14,0.0
3812,324,email_open,2024-11-17,108.97
3813,804,email_click,2024-11-24,118.66
3814,363,email_open,2024-12-07,0.0
3815,537,add_to_cart,2024-09-22,0.0
3816,97,email_click,2024-11-26,45.04
3817,864,add_to_cart,2024-11-07,0.0
3818,249,email_open,2024-10-28,0.0
3819,25,page_view,2024-11-11,88.38
3820,964,email_open,2024-12-02,0.0
3821,799,add_to_cart,2024-11-28,160.36
3822,43,email_click,2024-09-15,129.32
3823,67,page_view,2024-09-16,0.0
3824,94,page_view,2024-10-07,76.26
3825,302,email_click,2024-10-16,0.0
3826,728,purchase,2024-09-23,0.0
3827,323,purchase,2024-10-11,1.74
3828,211,email_open,2024-12-06,137.06
3829,581,email_click,2024-10-07,0.0
3830,633,email_open,2024-10-14,122.35
3831,979,email_click,2024-09-27,0.0
3832,419,purchase,2024-09-18,0.0
3833,450,add_to_cart,2024-10-09,0.0
3834,649,email_click,2024-09-19,0.0
3835,29,purchase,2024-09-18,92.67
3836,430,page_view,2024-10-02,55.4
3837,858,add_to_cart,2024-11-29,0.0
3838,926,add_to_cart,2024-11-25,95.57
3839,281,add_to_cart,2024-10-07,0.0
3840,581,email_open,2024-09-22,0.0
3841,210,purchase,2024-09-26,58.73
3842,271,page_view,2024-12-01,0.0
3843,461,add_to_cart,2024-11-28,0.0
3844,950,add_to_cart,2024-12-04,0.0
3845,429,email_click,2024-10-14,0.0
3846,759,email_open,2024-11-18,0.0
3847,132,email_click,2024-11-21,188.85
3848,47,email_open,2024-12-09,73.42
3849,300,purchase,2024-09-23,150.65
3850,553,email_open,2024-09-14,37.11
3851,488,add_to_cart,2024-10-15,0.0
3852,824,email_open,2024-10-31,171.67
3853,752,email_click,2024-12-09,0.0
3854,884,email_click,2024-12-04,156.15
3855,525,email_click,2024-12-01,0.0
3856,807,add_to_cart,2024-11-05,0.0
3857,335,purchase,2024-09-22,0.0
3858,535,email_click,2024-11-17,57.76
3859,198,page_view,2024-09-26,0.0
3860,431,page_view,2024-10-13,0.0
3861,569,page_view,2024-10-22,130.15
3862,242,purchase,2024-09-21,0.0
3863,897,add_to_cart,2024-12-10,0.0
3864,987,page_view,2024-09-25,19.34
3865,598,page_view,2024-11-12,0.0
3866,398,purchase,2024-11-25,0.0
3867,671,purchase,2024-10-24,0.0
3868,231,email_open,2024-11-14,108.17
3869,470,email_click,2024-12-09,0.0
3870,794,add_to_cart,2024-11-22,0.0
3871,779,add_to_cart,2024-11-17,105.95
3872,729,purchase,2024-10-19,0.0
3873,627,page_view,2024-11-10,81.96
3874,485,email_click,2024-10-21,150.61
3875,333,add_to_cart,2024-10-22,75.53
3876,868,purchase,2024-10-24,0.0
3877,917,page_view,2024-11-01,77.8
3878,727,page_view,2024-10-01,115.74
3879,421,page_view,2024-10-02,2.78
3880,511,email_click,2024-10-17,75.01
3881,93,purchase,2024-11-30,0.0
3882,693,page_view,2024-09-17,0.0
3883,602,add_to_cart,2024-11-19,67.35
3884,186,email_open,2024-10-02,0.0
3885,486,purchase,2024-11-14,0.0
3886,69,email_click,2024-10-22,0.0
3887,599,email_open,2024-11-29,0.0
3888,519,email_open,2024-10-22,0.0
3889,827,email_open,2024-10-17,92.9
3890,428,email_click,2024-10-19,0.0
3891,187,email_click,2024-11-16,41.12
3892,694,purchase,2024-10-31,176.38
3893,198,email_open,2024-11-24,157.69
3894,648,add_to_cart,2024-11-19,78.65
3895,836,add_to_cart,2024-09-27,190.51
3896,999,purchase,2024-10-28,142.86
3897,643,add_to_cart,2024-10-03,157.17
3898,567,purchase,2024-11-23,184.2
3899,420,email_open,2024-09-21,0.0
3900,485,purchase,2024-09-24,0.0
3901,408,purchase,2024-09-30,0.0
3902,941,email_click,2024-09-25,0.0
3903,431,email_click,2024-11-09,0.0
3904,906,add_to_cart,2024-10-24,0.0
3905,868,page_view,2024-11-24,74.71
3906,724,page_view,2024-11-27,122.29
3907,563,page_view,2024-10-18,0.0
3908,974,purchase,2024-12-11,0.0
3909,984,add_to_cart,2024-10-05,20.45
3910,652,page_view,2024-09-24,26.61
3911,484,add_to_cart,2024-11-03,59.07
3912,515,page_view,2024-10-07,96.14
3913,856,add_to_cart,2024-12-02,0.0
3914,63,email_open,2024-12-09,45.54
3915,386,add_to_cart,2024-10-17,0.0
3916,933,purchase,2024-09-24,25.36
3917,877,purchase,2024-10-11,0.0
3918,35,page_view,2024-11-02,0.0
3919,261,add_to_cart,2024-10-22,0.0
3920,713,add_to_cart,2024-11-09,0.53
3921,601,email_click,2024-10-28,0.0
3922,969,purchase,2024-11-24,0.0
3923,430,add_to_cart,2024-10-02,47.54
3924,897,purchase,2024-10-17,91.6
3925,106,email_open,2024-10-30,0.0
3926,904,page_view,2024-10-17,93.83
3927,336,email_open,2024-09-27,0.0
3928,956,add_to_cart,2024-11-16,0.0
3929,292,purchase,2024-10-09,68.54
3930,104,email_click,2024-11-09,0.0
3931,48,page_view,2024-12-11,92.87
3932,320,page_view,2024-12-03,53.31
3933,674,add_to_cart,2024-11-18,0.0
3934,479,purchase,2024-10-01,0.0
3935,846,email_open,2024-09-15,128.97
3936,934,email_open,2024-10-06,0.0
3937,573,add_to_cart,2024-10-27,0.0
3938,87,page_view,2024-11-21,75.38
3939,270,add_to_cart,2024-10-19,0.0
3940,836,email_open,2024-11-02,7.67
3941,152,purchase,2024-10-22,114.69
3942,443,purchase,2024-12-01,148.1
3943,383,email_open,2024-09-20,168.35
3944,846,purchase,2024-10-08,167.23
3945,325,email_open,2024-09-23,0.0
3946,980,purchase,2024-11-05,55.29
3947,788,email_click,2024-12-07,25.58
3948,786,add_to_cart,2024-11-28,56.68
3949,94,page_view,2024-11-25,182.08
3950,37,purchase,2024-11-26,0.0
3951,593,email_click,2024-12-10,103.25
3952,772,page_view,2024-11-12,0.0
3953,71,page_view,2024-10-25,0.0
3954,715,email_click,2024-11-18,0.0
3955,568,purchase,2024-10-28,24.38
3956,706,page_view,2024-09-14,52.79
3957,100,purchase,2024-11-05,0.0
3958,531,email_open,2024-11-04,0.0
3959,365,purchase,2024-11-09,0.0
3960,316,email_open,2024-09-20,0.0
3961,421,email_open,2024-10-10,0.0
3962,46,email_open,2024-10-29,0.0
3963,906,email_click,2024-11-12,117.9
3964,137,purchase,2024-11-25,20.37
3965,105,email_click,2024-11-19,17.36
3966,214,page_view,2024-11-25,127.66
3967,90,purchase,2024-12-02,0.0
3968,391,email_click,2024-10-07,133.41
3969,454,email_click,2024-09-13,47.83
3970,873,email_click,2024-09-28,59.2
3971,766,email_click,2024-12-02,0.0
3972,133,page_view,2024-12-07,0.0
3973,362,page_view,2024-09-28,42.59
3974,280,email_open,2024-10-04,0.0
3975,918,email_click,2024-12-11,154.5
3976,588,purchase,2024-09-28,121.69
3977,299,add_to_cart,2024-09-20,28.31
3978,885,page_view,2024-09-15,0.0
3979,75,email_click,2024-12-06,156.03
3980,263,email_open,2024-10-24,0.0
3981,73,page_view,2024-11-29,0.0
3982,477,email_open,2024-10-09,0.0
3983,526,add_to_cart,2024-12-02,0.0
3984,537,page_view,2024-12-05,0.0
3985,884,add_to_cart,2024-10-22,117.59
3986,562,email_click,2024-11-19,92.55
3987,277,page_view,2024-11-24,74.66
3988,192,email_open,2024-11-16,69.87
3989,504,add_to_cart,2024-11-07,99.51
3990,605,email_open,2024-11-22,0.0
3991,565,email_click,2024-10-28,0.0
3992,79,email_open,2024-11-10,0.0
3993,210,email_click,2024-11-10,0.0
3994,659,add_to_cart,2024-10-06,23.06
3995,940,email_open,2024-11-20,182.69
3996,428,page_view,2024-11-16,172.09
3997,959,email_open,2024-10-23,185.89
3998,797,page_view,2024-09-28,0.0
3999,125,page_view,2024-10-03,36.12
4000,340,add_to_cart,2024-09-24,52.06
4001,57,email_click,2024-11-27,0.0
4002,413,email_open,2024-10-12,0.0
4003,276,email_click,2024-12-09,0.0
4004,770,email_click,2024-10-28,120.52
4005,726,email_open,2024-09-24,0.0
4006,110,email_click,2024-09-19,0.0
4007,107,purchase,2024-11-07,125.87
4008,915,purchase,2024-10-13,0.0
4009,225,add_to_cart,2024-09-23,137.21
4010,294,email_open,2024-11-14,100.39
4011,783,purchase,2024-10-29,153.77
4012,377,add_to_cart,2024-10-26,0.0
4013,335,add_to_cart,2024-11-16,108.83
4014,755,email_click,2024-11-13,0.0
4015,65,email_click,2024-09-21,0.0
4016,201,add_to_cart,2024-11-13,0.0
4017,359,add_to_cart,2024-12-02,13.38
4018,529,add_to_cart,2024-11-22,139.92
4019,39,purchase,2024-10-27,0.0
4020,211,page_view,2024-09-13,170.4
4021,75,page_view,2024-10-30,0.0
4022,613,email_open,2024-09-22,0.0
4023,621,purchase,2024-09-29,0.0
4024,301,add_to_cart,2024-11-04,0.0
4025,293,email_open,2024-11-02,26.16
4026,195,add_to_cart,2024-11-17,189.86
4027,512,page_view,2024-10-02,69.49
4028,547,page_view,2024-12-04,22.11
4029,190,email_open,2024-10-26,25.82
4030,581,page_view,2024-11-06,0.0
4031,332,email_click,2024-10-21,57.51
4032,242,add_to_cart,2024-11-19,0.0
4033,507,email_click,2024-11-27,5.9
4034,678,email_click,2024-12-07,0.0
4035,752,email_open,2024-11-26,108.0
4036,911,email_open,2024-09-21,0.0
4037,491,email_open,2024-10-13,0.0
4038,16,email_click,2024-10-18,0.0
4039,20,email_open,2024-09-27,93.59
4040,794,email_click,2024-10-29,48.42
4041,257,page_view,2024-12-09,0.0
4042,727,add_to_cart,2024-11-04,37.27
4043,464,purchase,2024-12-08,0.0
4044,201,email_open,2024-10-06,0.0
4045,536,page_view,2024-12-12,0.0
4046,280,purchase,2024-09-18,0.0
4047,328,add_to_cart,2024-09-23,178.71
4048,459,purchase,2024-11-06,0.0
4049,656,page_view,2024-10-18,100.35
4050,628,email_click,2024-09-13,105.49
4051,684,purchase,2024-11-07,176.86
4052,680,email_click,2024-09-19,45.49
4053,84,purchase,2024-11-02,5.27
4054,180,email_click,2024-11-18,0.0
4055,60,email_click,2024-10-02,0.0
4056,714,email_click,2024-10-23,193.95
4057,405,email_click,2024-10-27,152.47
4058,441,email_click,2024-10-01,117.06
4059,198,email_click,2024-09-16,24.31
4060,553,purchase,2024-10-07,0.0
4061,281,purchase,2024-12-09,0.0
4062,17,add_to_cart,2024-11-11,0.0
4063,869,email_open,2024-12-08,0.0
4064,140,page_view,2024-11-18,175.95
4065,48,purchase,2024-11-29,0.0
4066,444,email_click,2024-11-13,184.09
4067,643,purchase,2024-10-20,44.58
4068,281,add_to_cart,2024-09-20,30.62
4069,785,page_view,2024-11-11,86.91
4070,372,email_click,2024-10-09,0.0
4071,699,email_open,2024-11-17,123.94
4072,70,email_click,2024-10-07,0.0
4073,552,purchase,2024-09-26,143.76
4074,614,email_click,2024-10-24,0.0
4075,366,email_click,2024-10-01,0.0
4076,101,purchase,2024-09-29,111.51
4077,509,add_to_cart,2024-11-22,0.0
4078,437,page_view,2024-11-12,0.0
4079,42,email_open,2024-11-01,116.25
4080,15,page_view,2024-11-02,157.5
4081,773,page_view,2024-12-06,0.0
4082,675,add_to_cart,2024-12-06,0.0
4083,402,email_open,2024-11-24,0.0
4084,747,email_click,2024-10-09,0.0
4085,735,page_view,2024-10-08,0.0
4086,465,email_open,2024-10-25,54.82
4087,167,purchase,2024-12-11,86.15
4088,375,email_open,2024-09-16,154.82
4089,152,page_view,2024-12-09,0.0
4090,198,add_to_cart,2024-10-04,0.0
4091,372,email_open,2024-11-02,0.0
4092,746,page_view,2024-10-31,0.0
4093,106,purchase,2024-11-10,0.0
4094,380,email_open,2024-11-26,80.6
4095,908,email_click,2024-09-28,0.0
4096,768,email_click,2024-10-19,0.0
4097,983,add_to_cart,2024-11-13,121.42
4098,804,purchase,2024-10-21,0.0
4099,871,email_open,2024-11-23,0.0
4100,284,email_click,2024-09-25,0.0
4101,494,add_to_cart,2024-09-30,0.0
4102,687,email_open,2024-11-19,0.49
4103,595,email_click,2024-11-06,0.0
4104,968,email_click,2024-10-16,188.37
4105,433,page_view,2024-12-04,0.0
4106,658,email_click,2024-12-10,123.97
4107,681,email_click,2024-11-02,88.39
4108,762,add_to_cart,2024-12-10,0.0
4109,305,purchase,2024-10-14,0.0
4110,86,email_open,2024-09-30,1.8
4111,381,add_to_cart,2024-09-21,117.24
4112,272,email_click,2024-10-31,105.61
4113,756,email_open,2024-10-11,0.0
4114,404,email_click,2024-11-16,190.01
4115,672,add_to_cart,2024-11-14,136.02
4116,516,email_click,2024-10-26,193.04
4117,739,email_open,2024-09-26,0.0
4118,16,purchase,2024-10-16,0.0
4119,286,page_view,2024-09-23,0.0
4120,393,add_to_cart,2024-09-13,0.0
4121,752,email_open,2024-09-24,66.76
4122,886,email_click,2024-11-01,0.0
4123,255,email_open,2024-11-16,0.0
4124,230,purchase,2024-09-14,0.0
4125,278,purchase,2024-09-13,85.43
4126,612,page_view,2024-11-11,183.95
4127,577,email_open,2024-09-17,101.76
4128,194,email_click,2024-12-03,37.07
4129,256,page_view,2024-11-30,0.0
4130,759,email_open,2024-11-02,126.44
4131,639,page_view,2024-09-19,0.0
4132,277,page_view,2024-09-15,0.0
4133,719,add_to_cart,2024-11-23,0.0
4134,304,page_view,2024-09-17,0.0
4135,113,email_open,2024-09-20,0.0
4136,697,email_click,2024-10-05,124.73
4137,285,page_view,2024-11-05,0.0
4138,5,email_click,2024-12-08,0.0
4139,513,add_to_cart,2024-11-28,89.19
4140,807,email_open,2024-09-26,0.0
4141,287,page_view,2024-10-26,183.23
4142,914,purchase,2024-11-29,164.72
4143,33,add_to_cart,2024-10-05,125.44
4144,446,email_click,2024-09-19,0.0
4145,313,purchase,2024-12-01,36.56
4146,281,email_open,2024-12-02,186.94
4147,150,page_view,2024-09-20,0.0
4148,758,page_view,2024-12-04,0.0
4149,884,page_view,2024-09-21,0.0
4150,322,email_open,2024-09-30,162.97
4151,40,email_open,2024-09-25,51.87
4152,730,add_to_cart,2024-12-10,0.0
4153,912,email_click,2024-11-05,190.16
4154,350,purchase,2024-10-15,0.0
4155,256,add_to_cart,2024-11-17,58.81
4156,155,email_open,2024-10-07,82.17
4157,899,purchase,2024-11-16,0.0
4158,239,page_view,2024-10-31,116.29
4159,659,email_click,2024-10-23,135.69
4160,254,email_open,2024-11-25,182.94
4161,646,email_click,2024-09-22,0.0
4162,561,email_open,2024-09-27,0.0
4163,538,purchase,2024-12-06,51.34
4164,564,add_to_cart,2024-10-25,0.0
4165,310,page_view,2024-10-20,127.25
4166,568,purchase,2024-10-28,139.17
4167,131,email_click,2024-09-24,0.0
4168,128,email_open,2024-10-10,0.0
4169,975,page_view,2024-10-24,0.0
4170,154,page_view,2024-10-19,0.0
4171,183,page_view,2024-10-08,0.0
4172,77,add_to_cart,2024-11-11,0.0
4173,407,email_click,2024-10-16,188.16
4174,17,page_view,2024-10-09,0.0
4175,218,page_view,2024-09-13,0.0
4176,421,email_open,2024-10-29,0.0
4177,500,add_to_cart,2024-12-06,143.99
4178,175,purchase,2024-12-05,92.64
4179,66,add_to_cart,2024-11-01,174.15
4180,662,email_open,2024-10-18,37.21
4181,763,purchase,2024-10-07,0.0
4182,213,add_to_cart,2024-11-22,0.0
4183,494,email_open,2024-10-15,23.1
4184,12,purchase,2024-09-15,49.95
4185,506,page_view,2024-10-19,88.64
4186,180,page_view,2024-10-19,0.0
4187,802,email_click,2024-09-25,0.0
4188,874,email_click,2024-11-30,0.0
4189,577,email_open,2024-11-06,102.41
4190,612,email_open,2024-12-09,58.97
4191,144,purchase,2024-10-22,0.0
4192,487,email_click,2024-11-24,171.86
4193,35,add_to_cart,2024-09-24,0.0
4194,356,email_open,2024-10-08,117.88
4195,910,purchase,2024-10-13,0.0
4196,755,email_click,2024-11-18,77.38
4197,569,email_click,2024-10-22,95.37
4198,807,email_click,2024-10-31,0.0
4199,997,purchase,2024-11-06,158.02
4200,43,page_view,2024-11-06,0.0
4201,606,page_view,2024-09-16,0.0
4202,221,email_click,2024-09-29,0.0
4203,186,email_open,2024-12-01,0.0
4204,386,purchase,2024-09-17,0.0
4205,587,add_to_cart,2024-10-29,41.83
4206,377,add_to_cart,2024-11-15,39.61
4207,895,email_open,2024-09-29,17.36
4208,507,email_click,2024-11-14,134.76
4209,830,add_to_cart,2024-11-18,88.94
4210,640,purchase,2024-10-12,0.0
4211,365,add_to_cart,2024-10-31,0.0
4212,239,add_to_cart,2024-11-29,0.0
4213,869,purchase,2024-09-17,58.78
4214,403,email_click,2024-09-22,0.0
4215,338,page_view,2024-12-04,0.0
4216,721,email_open,2024-11-13,0.0
4217,978,add_to_cart,2024-10-27,0.0
4218,42,add_to_cart,2024-12-07,124.67
4219,830,page_view,2024-11-13,169.82
4220,521,email_click,2024-10-26,0.0
4221,741,email_click,2024-10-16,5.67
4222,568,purchase,2024-10-09,114.41
4223,738,add_to_cart,2024-11-18,96.42
4224,941,page_view,2024-09-22,0.0
4225,670,page_view,2024-10-12,11.08
4226,943,email_open,2024-11-13,129.5
4227,466,purchase,2024-10-23,0.0
4228,452,add_to_cart,2024-11-24,0.0
4229,226,email_click,2024-12-10,24.59
4230,333,add_to_cart,2024-09-21,0.0
4231,849,page_view,2024-10-02,0.0
4232,956,email_click,2024-09-29,9.64
4233,263,email_click,2024-10-15,120.83
4234,63,page_view,2024-10-31,165.33
4235,164,page_view,2024-12-02,0.0
4236,861,email_open,2024-11-07,0.0
4237,770,add_to_cart,2024-12-02,0.0
4238,985,add_to_cart,2024-10-07,0.0
4239,856,add_to_cart,2024-11-17,113.8
4240,685,email_click,2024-12-04,0.0
4241,70,add_to_cart,2024-10-21,0.0
4242,224,page_view,2024-10-19,0.0
4243,512,page_view,2024-10-20,0.0
4244,210,purchase,2024-09-23,0.0
4245,766,purchase,2024-09-22,0.0
4246,957,email_click,2024-11-22,0.0
4247,314,page_view,2024-12-03,0.0
4248,729,purchase,2024-12-01,0.0
4249,940,page_view,2024-11-21,0.0
4250,678,purchase,2024-10-29,22.51
4251,870,purchase,2024-10-01,188.27
4252,932,page_view,2024-09-16,0.0
4253,581,add_to_cart,2024-09-28,105.32
4254,148,email_click,2024-10-17,0.0
4255,211,add_to_cart,2024-09-16,0.0
4256,923,email_click,2024-09-22,83.75
4257,769,email_click,2024-12-07,0.0
4258,519,page_view,2024-10-10,0.0
4259,614,email_click,2024-10-20,180.72
4260,904,page_view,2024-10-27,0.0
4261,404,purchase,2024-11-16,89.85
4262,688,add_to_cart,2024-10-30,76.28
4263,136,page_view,2024-12-07,150.55
4264,317,add_to_cart,2024-12-05,0.0
4265,411,email_click,2024-10-30,167.87
4266,541,purchase,2024-09-13,199.31
4267,361,purchase,2024-10-18,0.0
4268,331,page_view,2024-09-25,0.0
4269,651,page_view,2024-12-12,26.37
4270,403,add_to_cart,2024-10-04,73.87
4271,95,email_open,2024-11-24,0.0
4272,238,page_view,2024-10-24,0.0
4273,457,purchase,2024-09-24,157.79
4274,139,purchase,2024-09-13,191.2
4275,435,page_view,2024-10-23,0.0
4276,454,email_click,2024-10-24,0.0
4277,621,purchase,2024-12-08,0.0
4278,675,email_click,2024-09-30,0.0
4279,984,email_click,2024-10-03,2.62
4280,473,page_view,2024-12-06,6.87
4281,193,page_view,2024-09-28,0.0
4282,52,purchase,2024-12-03,0.0
4283,144,page_view,2024-10-08,144.1
4284,624,purchase,2024-10-29,90.65
4285,209,email_open,2024-11-15,0.0
4286,984,email_open,2024-11-24,0.0
4287,244,purchase,2024-09-15,0.0
4288,800,purchase,2024-09-18,0.0
4289,818,purchase,2024-09-25,0.0
4290,796,email_click,2024-10-17,0.0
4291,535,email_open,2024-10-22,0.0
4292,859,email_click,2024-09-16,0.0
4293,800,email_open,2024-10-27,0.0
4294,937,add_to_cart,2024-11-28,0.0
4295,505,add_to_cart,2024-09-23,0.0
4296,505,email_click,2024-10-28,53.67
4297,24,email_open,2024-11-17,0.0
4298,939,email_open,2024-11-20,0.0
4299,892,add_to_cart,2024-11-27,99.42
4300,699,add_to_cart,2024-11-24,8.47
4301,380,email_click,2024-10-01,0.0
4302,260,page_view,2024-11-20,0.0
4303,759,purchase,2024-10-01,0.0
4304,272,email_click,2024-11-01,155.47
4305,453,page_view,2024-10-23,82.06
4306,742,add_to_cart,2024-11-15,33.29
4307,518,page_view,2024-09-16,0.0
4308,226,email_open,2024-10-08,0.0
4309,25,email_click,2024-11-07,147.21
4310,325,purchase,2024-10-06,0.0
4311,193,purchase,2024-09-22,0.0
4312,106,email_click,2024-10-08,0.0
4313,951,email_open,2024-09-19,0.0
4314,570,add_to_cart,2024-11-12,74.42
4315,86,add_to_cart,2024-10-17,133.75
4316,551,email_open,2024-12-03,35.7
4317,634,page_view,2024-10-03,0.0
4318,444,page_view,2024-11-01,109.58
4319,411,add_to_cart,2024-10-12,36.3
4320,980,add_to_cart,2024-10-09,67.02
4321,323,add_to_cart,2024-11-09,0.0
4322,205,page_view,2024-12-04,0.0
4323,577,page_view,2024-11-06,154.26
4324,426,page_view,2024-11-08,0.0
4325,817,page_view,2024-09-16,157.72
4326,694,purchase,2024-10-01,6.72
4327,561,email_open,2024-10-31,0.0
4328,220,add_to_cart,2024-10-13,46.03
4329,742,email_open,2024-10-05,71.82
4330,594,email_open,2024-10-18,194.4
4331,368,page_view,2024-12-09,87.93
4332,722,purchase,2024-11-24,194.52
4333,883,email_open,2024-11-06,76.02
4334,398,purchase,2024-11-09,0.0
4335,514,page_view,2024-09-20,0.0
4336,633,email_open,2024-09-29,181.82
4337,322,purchase,2024-11-16,172.32
4338,879,purchase,2024-10-12,165.17
4339,300,purchase,2024-09-15,0.0
4340,1000,email_open,2024-09-19,135.41
4341,405,purchase,2024-09-22,99.7
4342,869,email_click,2024-11-03,0.0
4343,916,purchase,2024-11-11,16.88
4344,618,email_open,2024-10-30,109.93
4345,454,page_view,2024-09-21,133.84
4346,896,page_view,2024-09-20,104.08
4347,47,email_open,2024-09-16,74.73
4348,95,email_click,2024-10-15,87.64
4349,886,email_open,2024-10-16,0.0
4350,598,page_view,2024-09-23,0.0
4351,615,purchase,2024-10-27,135.81
4352,617,email_click,2024-11-06,177.09
4353,331,email_open,2024-11-14,0.0
4354,769,email_open,2024-11-30,0.0
4355,313,purchase,2024-10-18,0.0
4356,977,add_to_cart,2024-10-10,170.39
4357,832,add_to_cart,2024-11-09,181.82
4358,232,page_view,2024-10-16,93.57
4359,170,email_open,2024-11-04,85.09
4360,103,page_view,2024-10-28,0.0
4361,546,page_view,2024-11-15,0.0
4362,299,purchase,2024-12-02,37.88
4363,843,email_click,2024-09-28,98.44
4364,117,add_to_cart,2024-10-28,173.16
4365,965,email_click,2024-11-28,193.63
4366,662,add_to_cart,2024-11-13,193.18
4367,953,email_open,2024-11-19,0.0
4368,579,email_open,2024-11-05,0.0
4369,222,page_view,2024-11-17,0.0
4370,427,purchase,2024-09-15,0.0
4371,605,page_view,2024-11-21,4.46
4372,728,add_to_cart,2024-10-16,0.0
4373,663,add_to_cart,2024-10-15,0.0
4374,39,email_open,2024-11-09,0.0
4375,735,email_click,2024-11-29,0.0
4376,671,add_to_cart,2024-10-31,0.0
4377,553,page_view,2024-11-28,0.0
4378,73,purchase,2024-10-03,0.0
4379,613,purchase,2024-11-16,0.0
4380,200,email_click,2024-10-30,188.4
4381,108,purchase,2024-09-13,167.62
4382,203,purchase,2024-11-01,0.0
4383,880,purchase,2024-12-10,41.64
4384,233,add_to_cart,2024-12-01,109.21
4385,980,email_click,2024-09-13,0.0
4386,312,add_to_cart,2024-10-25,0.0
4387,964,page_view,2024-11-21,191.31
4388,39,add_to_cart,2024-12-08,118.95
4389,218,add_to_cart,2024-10-05,0.0
4390,700,email_click,2024-10-29,0.0
4391,525,add_to_cart,2024-09-29,0.0
4392,891,purchase,2024-09-26,0.0
4393,191,add_to_cart,2024-10-25,67.75
4394,578,email_open,2024-12-08,129.31
4395,283,email_open,2024-10-12,0.0
4396,129,email_open,2024-09-21,0.0
4397,329,purchase,2024-11-29,136.43
4398,248,email_open,2024-10-17,0.0
4399,470,page_view,2024-10-16,0.0
4400,43,purchase,2024-12-05,0.0
4401,550,email_open,2024-10-31,115.28
4402,439,page_view,2024-09-14,0.0
4403,24,email_open,2024-11-27,15.06
4404,437,page_view,2024-11-28,0.0
4405,936,add_to_cart,2024-10-14,43.8
4406,906,email_click,2024-11-20,12.25
4407,37,page_view,2024-11-10,57.65
4408,201,add_to_cart,2024-11-26,0.0
4409,975,page_view,2024-11-26,0.0
4410,480,purchase,2024-10-01,140.62
4411,420,purchase,2024-11-27,0.0
4412,167,email_click,2024-11-22,0.0
4413,196,purchase,2024-09-25,16.92
4414,663,purchase,2024-10-09,98.58
4415,929,email_open,2024-10-03,0.0
4416,516,email_open,2024-11-13,0.0
4417,284,email_open,2024-09-29,0.0
4418,866,purchase,2024-10-29,0.0
4419,342,email_click,2024-10-03,61.88
4420,996,email_click,2024-11-11,0.0
4421,333,email_open,2024-12-03,167.6
4422,625,email_open,2024-11-01,34.13
4423,796,email_open,2024-11-03,19.09
4424,677,email_open,2024-10-21,190.24
4425,478,page_view,2024-09-26,0.0
4426,578,add_to_cart,2024-11-16,182.12
4427,569,email_click,2024-11-15,67.37
4428,929,add_to_cart,2024-10-21,0.0
4429,93,page_view,2024-12-12,0.0
4430,656,email_open,2024-10-12,39.61
4431,686,add_to_cart,2024-09-20,0.0
4432,171,email_open,2024-10-21,39.67
4433,680,add_to_cart,2024-09-26,139.46
4434,866,purchase,2024-11-23,0.0
4435,873,email_click,2024-09-22,169.0
4436,53,email_open,2024-10-16,0.0
4437,637,page_view,2024-11-15,66.95
4438,445,email_click,2024-11-26,143.01
4439,930,email_open,2024-09-26,0.0
4440,310,purchase,2024-10-08,0.0
4441,787,email_open,2024-10-09,117.9
4442,393,email_open,2024-11-05,34.93
4443,86,purchase,2024-12-03,86.16
